iter,chain,R_0,D_lat,D_inf,α,D_imm,ρ,σ
10027,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10028,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10029,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10030,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10031,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10032,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10033,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10034,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10035,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10036,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10037,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10038,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10039,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10040,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10041,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10042,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10043,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10044,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10045,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10046,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10047,1,4.244377997012364,1.864536782816272,2.465275647769702,0.3118093461241792,19.195255174919883,0.7011045989205902,0.2458760414535001
10048,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10049,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10050,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10051,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10052,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10053,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10054,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10055,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10056,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10057,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10058,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10059,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10060,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10061,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10062,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10063,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10064,1,3.5316190587328844,2.22131842188561,2.5305844644666906,0.33738202348170526,19.921395417583067,0.7295339423975657,0.2551843728386929
10065,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10066,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10067,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10068,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10069,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10070,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10071,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10072,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10073,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10074,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10075,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10076,1,3.156149371434507,1.8661628055433337,3.493584960810749,0.33541041661947657,14.369461889608164,0.679862243683171,0.22305477514270614
10077,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10078,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10079,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10080,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10081,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10082,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10083,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10084,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10085,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10086,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10087,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10088,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10089,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10090,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10091,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10092,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10093,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10094,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10095,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10096,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10097,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10098,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10099,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10100,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10101,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10102,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10103,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10104,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10105,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10106,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10107,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10108,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10109,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10110,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10111,1,3.3407415456442804,1.3804524986532063,3.0760333765403476,0.41637280326093035,13.52903981943745,0.6498205568894687,0.2538071683666218
10112,1,3.944822135348407,1.3518669841731796,4.016192331772917,0.3585840037765963,13.965419541313443,0.752305323263418,0.17929783138516814
10113,1,4.02471080762648,1.4018986304829906,3.0238483323619696,0.3435032161558573,9.44740721266312,0.7659622220184352,0.23780120555795098
10114,1,4.043335935623937,2.12795661867455,4.781439956505143,0.33990045701355925,10.860146934544568,0.7681815964163268,0.30870811671377923
10115,1,4.043335935623937,2.12795661867455,4.781439956505143,0.33990045701355925,10.860146934544568,0.7681815964163268,0.30870811671377923
10116,1,3.0529823970657985,1.878214085853056,5.230347051540204,0.30222464142831956,11.520351688935882,0.7093929312930057,0.3261516517046427
10117,1,3.0529823970657985,1.878214085853056,5.230347051540204,0.30222464142831956,11.520351688935882,0.7093929312930057,0.3261516517046427
10118,1,3.0529823970657985,1.878214085853056,5.230347051540204,0.30222464142831956,11.520351688935882,0.7093929312930057,0.3261516517046427
10119,1,3.0529823970657985,1.878214085853056,5.230347051540204,0.30222464142831956,11.520351688935882,0.7093929312930057,0.3261516517046427
10120,1,4.613000610241119,2.408941644117519,6.82176327350643,0.20618622822415852,19.561918716531963,0.7113815751945535,0.3863366352628081
10121,1,4.613000610241119,2.408941644117519,6.82176327350643,0.20618622822415852,19.561918716531963,0.7113815751945535,0.3863366352628081
10122,1,4.613000610241119,2.408941644117519,6.82176327350643,0.20618622822415852,19.561918716531963,0.7113815751945535,0.3863366352628081
10123,1,6.114769551279514,1.8463924455645626,4.650321532258167,0.2278266234349494,12.784003138754102,0.7112503923757557,0.44254603329072273
10124,1,6.114769551279514,1.8463924455645626,4.650321532258167,0.2278266234349494,12.784003138754102,0.7112503923757557,0.44254603329072273
10125,1,6.114769551279514,1.8463924455645626,4.650321532258167,0.2278266234349494,12.784003138754102,0.7112503923757557,0.44254603329072273
10126,1,6.114769551279514,1.8463924455645626,4.650321532258167,0.2278266234349494,12.784003138754102,0.7112503923757557,0.44254603329072273
10127,1,7.107176815281652,1.6036537369400181,5.0120530075796,0.3271554582063182,20.9228494843134,0.8176850983298293,0.4734029033309379
10128,1,7.107176815281652,1.6036537369400181,5.0120530075796,0.3271554582063182,20.9228494843134,0.8176850983298293,0.4734029033309379
10129,1,7.107176815281652,1.6036537369400181,5.0120530075796,0.3271554582063182,20.9228494843134,0.8176850983298293,0.4734029033309379
10130,1,5.861406804047861,2.4301060728325723,4.615606884614595,0.3672528498735824,18.31514960024526,0.7642161166272927,0.3620040117084843
10131,1,7.852736651951545,1.752304615828952,5.80204346915234,0.31425547772029955,18.26966904188759,0.7824417793845384,0.3193976666731686
10132,1,7.852736651951545,1.752304615828952,5.80204346915234,0.31425547772029955,18.26966904188759,0.7824417793845384,0.3193976666731686
10133,1,7.852736651951545,1.752304615828952,5.80204346915234,0.31425547772029955,18.26966904188759,0.7824417793845384,0.3193976666731686
10134,1,7.852736651951545,1.752304615828952,5.80204346915234,0.31425547772029955,18.26966904188759,0.7824417793845384,0.3193976666731686
10135,1,7.852736651951545,1.752304615828952,5.80204346915234,0.31425547772029955,18.26966904188759,0.7824417793845384,0.3193976666731686
10136,1,7.852736651951545,1.752304615828952,5.80204346915234,0.31425547772029955,18.26966904188759,0.7824417793845384,0.3193976666731686
10137,1,6.325147144531677,1.6359896923614217,4.744741710910277,0.28242386367981626,17.745191891865538,0.7442321613975836,0.2524005572586511
10138,1,6.325147144531677,1.6359896923614217,4.744741710910277,0.28242386367981626,17.745191891865538,0.7442321613975836,0.2524005572586511
10139,1,5.563656451603059,1.6438176161370377,3.168240576893546,0.30577409225235636,14.398519805507409,0.689432327208474,0.2535581606933532
10140,1,4.25292923382724,1.7274610815342963,2.8419231680010753,0.310509436783221,14.293808663270635,0.7292910263793734,0.261941589906375
10141,1,4.25292923382724,1.7274610815342963,2.8419231680010753,0.310509436783221,14.293808663270635,0.7292910263793734,0.261941589906375
10142,1,4.25292923382724,1.7274610815342963,2.8419231680010753,0.310509436783221,14.293808663270635,0.7292910263793734,0.261941589906375
10143,1,4.25292923382724,1.7274610815342963,2.8419231680010753,0.310509436783221,14.293808663270635,0.7292910263793734,0.261941589906375
10144,1,4.25292923382724,1.7274610815342963,2.8419231680010753,0.310509436783221,14.293808663270635,0.7292910263793734,0.261941589906375
10145,1,7.512469103645463,1.9485173573643866,3.210682553042248,0.24212106183214965,16.872808673994157,0.6997344729887397,0.2577627062386949
10146,1,6.3635606471837365,1.7646920373458663,2.8796779121962643,0.24869938399716143,13.801316899872273,0.6731379435354944,0.17939709908635085
10147,1,6.3635606471837365,1.7646920373458663,2.8796779121962643,0.24869938399716143,13.801316899872273,0.6731379435354944,0.17939709908635085
10148,1,5.096616603391589,1.5335507594774354,2.738253778945465,0.2093756373905971,13.956959114531502,0.6516932142858145,0.28789742430711857
10149,1,5.096616603391589,1.5335507594774354,2.738253778945465,0.2093756373905971,13.956959114531502,0.6516932142858145,0.28789742430711857
10150,1,5.096616603391589,1.5335507594774354,2.738253778945465,0.2093756373905971,13.956959114531502,0.6516932142858145,0.28789742430711857
10151,1,5.096616603391589,1.5335507594774354,2.738253778945465,0.2093756373905971,13.956959114531502,0.6516932142858145,0.28789742430711857
10152,1,5.096616603391589,1.5335507594774354,2.738253778945465,0.2093756373905971,13.956959114531502,0.6516932142858145,0.28789742430711857
10153,1,5.096616603391589,1.5335507594774354,2.738253778945465,0.2093756373905971,13.956959114531502,0.6516932142858145,0.28789742430711857
10154,1,3.1313390101489422,1.5119758827553027,2.8701637753685674,0.24936211409196948,16.25262535999812,0.65492224325236,0.35653400288304454
10155,1,3.1313390101489422,1.5119758827553027,2.8701637753685674,0.24936211409196948,16.25262535999812,0.65492224325236,0.35653400288304454
10156,1,3.1313390101489422,1.5119758827553027,2.8701637753685674,0.24936211409196948,16.25262535999812,0.65492224325236,0.35653400288304454
10157,1,3.1313390101489422,1.5119758827553027,2.8701637753685674,0.24936211409196948,16.25262535999812,0.65492224325236,0.35653400288304454
10158,1,4.478619317345675,1.2589055277632095,4.491844799222726,0.16949186898184634,17.76402377194904,0.6435190682355965,0.4224727363641594
10159,1,4.891954362656222,1.3237119147687009,4.269930607288709,0.2132203220897027,25.556831199387066,0.6948037061941483,0.4057940086357019
10160,1,4.891954362656222,1.3237119147687009,4.269930607288709,0.2132203220897027,25.556831199387066,0.6948037061941483,0.4057940086357019
10161,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10162,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10163,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10164,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10165,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10166,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10167,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10168,1,5.534716538184633,1.4695696160774339,3.6726090108087925,0.3423866821414445,14.49621947479284,0.6377705271332149,0.4403718299978528
10169,1,4.65295547604134,1.6900997925066468,3.5838114170073396,0.29824993902842456,18.03673590206015,0.5989568460071846,0.47831965775926255
10170,1,4.65295547604134,1.6900997925066468,3.5838114170073396,0.29824993902842456,18.03673590206015,0.5989568460071846,0.47831965775926255
10171,1,4.65295547604134,1.6900997925066468,3.5838114170073396,0.29824993902842456,18.03673590206015,0.5989568460071846,0.47831965775926255
10172,1,4.65295547604134,1.6900997925066468,3.5838114170073396,0.29824993902842456,18.03673590206015,0.5989568460071846,0.47831965775926255
10173,1,4.65295547604134,1.6900997925066468,3.5838114170073396,0.29824993902842456,18.03673590206015,0.5989568460071846,0.47831965775926255
10174,1,4.895545049948466,1.967128848338492,3.062255994649773,0.35874516444003224,14.642557850610267,0.6122144626283144,0.3808689866559725
10175,1,4.895545049948466,1.967128848338492,3.062255994649773,0.35874516444003224,14.642557850610267,0.6122144626283144,0.3808689866559725
10176,1,4.895545049948466,1.967128848338492,3.062255994649773,0.35874516444003224,14.642557850610267,0.6122144626283144,0.3808689866559725
10177,1,4.895545049948466,1.967128848338492,3.062255994649773,0.35874516444003224,14.642557850610267,0.6122144626283144,0.3808689866559725
10178,1,4.843986238227461,1.8514404774174154,2.5184604733402574,0.49113819851750007,12.93845343129993,0.6728477714652938,0.2615321857092202
10179,1,4.843986238227461,1.8514404774174154,2.5184604733402574,0.49113819851750007,12.93845343129993,0.6728477714652938,0.2615321857092202
10180,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10181,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10182,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10183,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10184,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10185,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10186,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10187,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10188,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10189,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10190,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10191,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10192,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10193,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10194,1,6.415531471019406,1.8961155840484842,3.175761882943753,0.39609701776044315,16.415190400084263,0.6850898281595339,0.22607760971594842
10195,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10196,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10197,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10198,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10199,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10200,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10201,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10202,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10203,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10204,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10205,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10206,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10207,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10208,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10209,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10210,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10211,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10212,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
10213,1,5.787946174198551,1.9995267338297498,2.7744092305328762,0.36296284967386855,14.057238009347724,0.6510179874850153,0.2463418457269217
